TimeStamp,Signal,Price,Quantity,Saldo
2025-10-18 20:00:00,Buy,107018.51,18.470099300333853,789866.3456668389
2025-10-18 21:00:00,Sell,107177.05,18.470099300333853,989667.0175748044
2025-10-18 22:00:00,Buy,107125.87,18.476713749438947,790941.8804457836
2025-10-18 23:00:00,Sell,107185.01,18.476713749438947,989175.826112686
2025-10-19 00:00:00,Buy,106898.03,18.506904685010305,790549.3202292586
2025-10-19 01:00:00,Sell,106973.26,18.506904685010305,988984.8623205832
2025-10-19 02:00:00,Buy,106847.02,18.512165567567223,790396.70196661
2025-10-19 03:00:00,Sell,107275.78,18.512165567567223,995336.5877391767
2025-10-19 05:00:00,Buy,106888.59,18.623813593933214,795473.00092115
2025-10-19 06:00:00,Sell,106777.75,18.623813593933214,991680.611405442
2025-10-19 07:00:00,Buy,106786.0,18.573232659813872,792551.1446352293
2025-10-19 10:00:00,Sell,107882.71,18.573232659813872,1010455.2246375417
2025-10-19 11:00:00,Buy,107783.47,18.749725252629958,807555.8155303233
2025-10-19 15:00:00,Sell,108486.7,18.749725252629958,1022018.5914198128
2025-10-19 16:00:00,Buy,108624.19,18.817513694137794,816797.2582627144
2025-10-19 18:00:00,Sell,109383.01,18.817513694137794,1034656.75577263
2025-10-19 20:00:00,Buy,108845.06,19.011551939474884,826897.6792134859
2025-10-19 23:00:00,Sell,108642.78,19.011551939474884,1029157.1864997674
2025-10-20 00:00:00,Buy,108047.46,19.05009495826681,822502.4234506141
2025-10-20 05:00:00,Sell,111033.79,19.05009495826681,1084377.6491300578
2025-10-20 10:00:00,Buy,110731.78,19.585662745240036,866634.6171847421
2025-10-20 11:00:00,Sell,111016.75,19.585662745240036,1088221.7386734358
2025-10-20 12:00:00,Buy,110843.81,19.635227960378405,869706.8135478098
2025-10-20 13:00:00,Sell,111161.35,19.635227960378405,1092713.0601899824
2025-10-20 17:00:00,Buy,110282.76,19.81657078930528,873296.2777038339
2025-10-20 18:00:00,Sell,110937.92,19.81657078930528,1103942.5506021925
2025-10-20 19:00:00,Buy,110803.22,19.926181759017336,882270.8864412722
2025-10-20 22:00:00,Sell,110794.08,19.926181759017336,1101994.1900700722
2025-10-20 23:00:00,Buy,110532.09,19.93980553647492,880713.7567040017
2025-10-21 00:00:00,Sell,110446.69,19.93980553647492,1098528.8211169024
2025-10-21 01:00:00,Buy,109863.19,19.998123504640677,877944.2338366284
2025-10-21 08:00:00,Sell,107695.79,19.998123504640677,1053444.5796923107
2025-10-21 09:00:00,Buy,107754.27,19.5527208284611,841912.9080900947
2025-10-21 11:00:00,Sell,108580.01,19.5527208284611,1067898.0738762175
